UID,Query,Prior Knowledge,Counter balance,Group Known,Group Unknown,Validation Reaction Time,Test Reaction Time,DATE,Group Validation Correct,Group Validation Incorrect,ImageNet,Correctness,User Accuracy,User Corrects,Method,GroundTruth,Parent-lvl12,Parent-lvl13,Parent-lvl14,ClassifierCorrectness,DifficultyLevel,ConfidenceScore,ResNet-Prediction,KNN-Prediction,EMD-Prediction,CHM-Prediction,ResNet-Conf,KNN-Conf,EMD-Conf,CHM-Conf,Real GTs,Real WNIDs,Parent-lvl12_real,Parent-lvl13_real,Parent-lvl14_real
6395758,ILSVRC2012_val_00020996.JPEG,1,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,1,0.7,21,kNN,n04254777,commodity,commodity,commodity,1,Easy,1.0,sock,sock,sock,sock,0.99,1.0,1.0,1.0,['sock'],['n04254777'],['commodity'],['commodity'],['commodity']
6395758,ILSVRC2012_val_00005257.JPEG,1,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,1,0.7,21,kNN,n03938244,padding,padding,padding,1,Medium,0.4,pillow,pillow,pillow,pillow,0.89,0.4,0.7,0.95,['pillow'],['n03938244'],['padding'],['padding'],['padding']
6395758,ILSVRC2012_val_00034723.JPEG,1,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,0,0.7,21,kNN,n03131574,furnishing,furnishing,furnishing,0,Easy,0.3,bassinet,bassinet,bassinet,bassinet,0.54,0.3,0.3,0.35,['crib'],['n03131574'],['furnishing'],['furnishing'],['furnishing']
6395758,ILSVRC2012_val_00046481.JPEG,1,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,0,0.7,21,kNN,n02939185,implement,implement,implement,0,Hard,0.75,caldron,caldron,caldron,caldron,0.91,0.75,0.8,0.8,['Dutch_oven'],['n03259280'],['commodity'],['commodity'],['commodity']
6395758,ILSVRC2012_val_00028763.JPEG,0,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,1,0.7,21,kNN,n01737021,reptile,reptile,reptile,0,Medium,0.4,water_snake,ringneck_snake,water_snake,ringneck_snake,0.9,0.4,0.4,0.4,"['bathtub', 'water_snake']","['n02808440', 'n01737021']","['container', 'reptile']","['container', 'reptile']","['container', 'reptile']"
6395758,ILSVRC2012_val_00045734.JPEG,0,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,1,0.7,21,kNN,n02108551,carnivore,canine,dog,1,Easy,1.0,Tibetan_mastiff,Tibetan_mastiff,Tibetan_mastiff,Tibetan_mastiff,0.99,1.0,1.0,1.0,['Tibetan_mastiff'],['n02108551'],['carnivore'],['canine'],['dog']
6395758,ILSVRC2012_val_00037148.JPEG,0,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,0,0.7,21,kNN,n03854065,device,device,device,0,Medium,0.5,organ,organ,organ,organ,0.99,0.5,0.45,0.5,['upright'],['n04515003'],['device'],['device'],['device']
6395758,ILSVRC2012_val_00006115.JPEG,1,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,1,0.7,21,kNN,n04525038,fabric,fabric,fabric,0,Easy,0.3,crutch,crutch,crutch,crutch,0.43,0.3,0.4,0.5,"['sweatshirt', 'velvet', 'Loafer', 'mailbag']","['n04370456', 'n04525038', 'n03680355', 'n03709823']","['commodity', 'fabric', 'covering', 'container']","['commodity', 'fabric', 'covering', 'container']","['commodity', 'fabric', 'covering', 'container']"
6395758,ILSVRC2012_val_00026559.JPEG,1,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,1,0.7,21,kNN,n04542943,commodity,commodity,commodity,1,Easy,1.0,waffle_iron,waffle_iron,waffle_iron,waffle_iron,0.99,1.0,1.0,1.0,['waffle_iron'],['n04542943'],['commodity'],['commodity'],['commodity']
6395758,ILSVRC2012_val_00025712.JPEG,0,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,1,0.7,21,kNN,n04612504,conveyance,conveyance,conveyance,0,Medium,0.5,trimaran,trimaran,trimaran,trimaran,0.62,0.5,0.5,0.6,['yawl'],['n04612504'],['conveyance'],['conveyance'],['conveyance']
6395758,ILSVRC2012_val_00015837.JPEG,1,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,1,0.7,21,kNN,n03017168,device,device,device,0,Easy,0.25,bell_cote,birdhouse,bell_cote,birdhouse,0.29,0.25,0.35,0.3,['chime'],['n03017168'],['device'],['device'],['device']
6395758,ILSVRC2012_val_00044832.JPEG,1,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,1,0.7,21,kNN,n02389026,ungulate,ungulate,ungulate,1,Easy,1.0,sorrel,sorrel,sorrel,sorrel,0.99,1.0,1.0,1.0,['sorrel'],['n02389026'],['ungulate'],['ungulate'],['ungulate']
6395758,ILSVRC2012_val_00040249.JPEG,1,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,0,0.7,21,kNN,n02110063,carnivore,canine,dog,0,Hard,0.95,malamute,malamute,malamute,malamute,0.96,0.95,0.9,0.95,"['Eskimo_dog', 'Siberian_husky']","['n02109961', 'n02110185']","['carnivore', 'carnivore']","['canine', 'canine']","['dog', 'dog']"
6395758,ILSVRC2012_val_00047312.JPEG,1,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,1,0.7,21,kNN,n03535780,equipment,equipment,equipment,0,Easy,0.2,forklift,rocking_chair,forklift,sliding_door,0.15,0.2,0.3,0.25,"['swing', 'horizontal_bar']","['n04371774', 'n03535780']","['device', 'equipment']","['device', 'equipment']","['device', 'equipment']"
6395758,ILSVRC2012_val_00022136.JPEG,1,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,1,0.7,21,kNN,n03141823,implement,implement,implement,0,Medium,0.4,kimono,kimono,kimono,kimono,0.66,0.4,0.4,0.45,"['crutch', 'backpack']","['n03141823', 'n02769748']","['implement', 'container']","['implement', 'container']","['implement', 'container']"
6395758,ILSVRC2012_val_00020135.JPEG,1,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,1,0.7,21,kNN,n10565667,causal_agent,causal_agent,causal_agent,0,Easy,0.25,scuba_diver,snorkel,bikini,snorkel,0.29,0.25,0.2,0.2,['scuba_diver'],['n10565667'],['causal_agent'],['causal_agent'],['causal_agent']
6395758,ILSVRC2012_val_00028547.JPEG,1,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,0,0.7,21,kNN,n02730930,commodity,commodity,commodity,1,Medium,0.6,Christmas_stocking,Christmas_stocking,Christmas_stocking,Christmas_stocking,0.83,0.6,0.55,0.7,"['Christmas_stocking', 'diaper', 'apron']","['n03026506', 'n03188531', 'n02730930']","['commodity', 'commodity', 'commodity']","['commodity', 'commodity', 'commodity']","['commodity', 'commodity', 'commodity']"
6395758,ILSVRC2012_val_00022098.JPEG,1,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,0,0.7,21,kNN,n03089624,structure,structure,structure,0,Medium,0.65,confectionery,confectionery,confectionery,confectionery,0.92,0.65,0.6,0.55,['bakery'],['n02776631'],['structure'],['structure'],['structure']
6395758,ILSVRC2012_val_00022115.JPEG,0,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,1,0.7,21,kNN,n01797886,bird,bird,bird,1,Easy,0.95,ruffed_grouse,ruffed_grouse,ruffed_grouse,ruffed_grouse,0.96,0.95,0.9,0.9,['ruffed_grouse'],['n01797886'],['bird'],['bird'],['bird']
6395758,ILSVRC2012_val_00040769.JPEG,1,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,1,0.7,21,kNN,n01632777,amphibian,amphibian,amphibian,1,Easy,1.0,axolotl,axolotl,axolotl,axolotl,1.0,1.0,1.0,1.0,['axolotl'],['n01632777'],['amphibian'],['amphibian'],['amphibian']
6395758,ILSVRC2012_val_00010449.JPEG,0,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,0,0.7,21,kNN,n02096585,carnivore,canine,dog,0,Hard,0.9,Boston_bull,Boston_bull,Boston_bull,Boston_bull,0.85,0.9,0.8,0.9,['French_bulldog'],['n02108915'],['carnivore'],['canine'],['dog']
6395758,ILSVRC2012_val_00007036.JPEG,0,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,0,0.7,21,kNN,n07754684,natural_object,natural_object,natural_object,1,Easy,1.0,jackfruit,jackfruit,jackfruit,jackfruit,0.99,1.0,1.0,1.0,['jackfruit'],['n07754684'],['natural_object'],['natural_object'],['natural_object']
6395758,ILSVRC2012_val_00008540.JPEG,1,19,14,7,364095.9000005722,362753,2022-05-03 03:13:58.457,10,0,21,1,0.7,21,kNN,n03372029,device,device,device,0,Easy,0.25,violin,miniskirt,miniskirt,miniskirt,0.23,0.25,0.25,0.2,"['flute', 'violin']","['n03372029', 'n04536866']","['device', 'device']","['device', 'device']","['device', 'device']"
6395760,ILSVRC2012_val_00022780.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n02326432,lagomorph,lagomorph,lagomorph,1,Easy,0.95,hare,hare,hare,hare,0.99,0.95,0.95,1.0,['hare'],['n02326432'],['lagomorph'],['lagomorph'],['lagomorph']
6395760,ILSVRC2012_val_00016279.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n04590129,covering,covering,covering,0,Easy,0.25,window_shade,medicine_chest,medicine_chest,medicine_chest,0.08,0.25,0.35,0.25,"['window_screen', 'window_shade']","['n04589890', 'n04590129']","['covering', 'covering']","['covering', 'covering']","['covering', 'covering']"
6395760,ILSVRC2012_val_00029535.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n04146614,conveyance,conveyance,conveyance,1,Easy,1.0,school_bus,school_bus,school_bus,school_bus,0.82,1.0,0.65,0.95,['school_bus'],['n04146614'],['conveyance'],['conveyance'],['conveyance']
6395760,ILSVRC2012_val_00037611.JPEG,0,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n01531178,bird,bird,bird,1,Easy,1.0,goldfinch,goldfinch,goldfinch,goldfinch,0.99,1.0,1.0,1.0,['goldfinch'],['n01531178'],['bird'],['bird'],['bird']
6395760,ILSVRC2012_val_00039827.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n02808304,commodity,commodity,commodity,0,Medium,0.5,bath_towel,diaper,bath_towel,diaper,0.87,0.5,0.45,0.5,['bath_towel'],['n02808304'],['commodity'],['commodity'],['commodity']
6395760,ILSVRC2012_val_00009277.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n04266014,conveyance,conveyance,conveyance,1,Easy,0.95,space_shuttle,space_shuttle,space_shuttle,space_shuttle,0.99,0.95,1.0,1.0,['space_shuttle'],['n04266014'],['conveyance'],['conveyance'],['conveyance']
6395760,ILSVRC2012_val_00007276.JPEG,0,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n02058221,bird,bird,bird,1,Easy,0.95,albatross,albatross,albatross,albatross,0.95,0.95,0.95,1.0,['albatross'],['n02058221'],['bird'],['bird'],['bird']
6395760,ILSVRC2012_val_00016704.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n03290653,furnishing,furnishing,furnishing,1,Easy,0.95,entertainment_center,entertainment_center,entertainment_center,entertainment_center,0.99,0.95,1.0,1.0,['entertainment_center'],['n03290653'],['furnishing'],['furnishing'],['furnishing']
6395760,ILSVRC2012_val_00033097.JPEG,0,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,0,0.8333333333333334,25,kNN,n03825788,covering,covering,covering,0,Hard,0.75,Persian_cat,Persian_cat,Persian_cat,Persian_cat,0.6,0.75,0.6,0.55,['nipple'],['n03825788'],['covering'],['covering'],['covering']
6395760,ILSVRC2012_val_00010815.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n07760859,natural_object,natural_object,natural_object,1,Easy,1.0,custard_apple,custard_apple,custard_apple,custard_apple,0.99,1.0,1.0,1.0,['custard_apple'],['n07760859'],['natural_object'],['natural_object'],['natural_object']
6395760,ILSVRC2012_val_00003422.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n03888605,equipment,equipment,equipment,1,Easy,0.75,parallel_bars,parallel_bars,parallel_bars,parallel_bars,0.8,0.75,0.45,0.55,['parallel_bars'],['n03888605'],['equipment'],['equipment'],['equipment']
6395760,ILSVRC2012_val_00003888.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n02910353,device,device,device,1,Easy,0.9,buckle,buckle,buckle,buckle,0.99,0.9,0.9,0.95,['buckle'],['n02910353'],['device'],['device'],['device']
6395760,ILSVRC2012_val_00006190.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,0,0.8333333333333334,25,kNN,n04328186,device,device,device,0,Easy,0.3,magnetic_compass,magnetic_compass,barometer,barometer,0.45,0.3,0.25,0.3,['analog_clock'],['n02708093'],['device'],['device'],['device']
6395760,ILSVRC2012_val_00011616.JPEG,0,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n02443114,carnivore,musteline_mammal,musteline_mammal,1,Medium,0.6,black-footed_ferret,black-footed_ferret,polecat,black-footed_ferret,0.59,0.6,0.65,0.5,['black-footed_ferret'],['n02443484'],['carnivore'],['musteline_mammal'],['musteline_mammal']
6395760,ILSVRC2012_val_00025219.JPEG,0,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n02111129,carnivore,canine,dog,1,Easy,1.0,Leonberg,Leonberg,Leonberg,Leonberg,0.99,1.0,1.0,1.0,['Leonberg'],['n02111129'],['carnivore'],['canine'],['dog']
6395760,ILSVRC2012_val_00034216.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n03447447,conveyance,conveyance,conveyance,1,Easy,0.75,gondola,gondola,gondola,gondola,0.46,0.75,0.6,0.8,['gondola'],['n03447447'],['conveyance'],['conveyance'],['conveyance']
6395760,ILSVRC2012_val_00026981.JPEG,0,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n01984695,invertebrate,invertebrate,invertebrate,1,Easy,0.8,spiny_lobster,spiny_lobster,spiny_lobster,spiny_lobster,0.91,0.8,0.8,0.75,['spiny_lobster'],['n01984695'],['invertebrate'],['invertebrate'],['invertebrate']
6395760,ILSVRC2012_val_00007474.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n01818515,bird,bird,bird,0,Medium,0.35,fountain,bubble,bubble,macaw,0.5,0.35,0.45,0.15,['macaw'],['n01818515'],['bird'],['bird'],['bird']
6395760,ILSVRC2012_val_00039634.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n03814906,decoration,decoration,decoration,1,Medium,0.7,necklace,necklace,necklace,necklace,0.46,0.7,0.6,0.75,['necklace'],['n03814906'],['decoration'],['decoration'],['decoration']
6395760,ILSVRC2012_val_00049552.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n02930766,container,container,container,1,Easy,1.0,cab,cab,cab,cab,0.98,1.0,0.95,1.0,['cab'],['n02930766'],['container'],['container'],['container']
6395760,ILSVRC2012_val_00049344.JPEG,0,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,0,0.8333333333333334,25,kNN,n02106550,carnivore,canine,dog,0,Medium,0.4,Rottweiler,black-and-tan_coonhound,black-and-tan_coonhound,black-and-tan_coonhound,0.26,0.4,0.5,0.55,['bloodhound'],['n02088466'],['carnivore'],['canine'],['dog']
6395760,ILSVRC2012_val_00003037.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n02802426,equipment,equipment,equipment,1,Easy,1.0,basketball,basketball,basketball,basketball,0.93,1.0,1.0,1.0,['basketball'],['n02802426'],['equipment'],['equipment'],['equipment']
6395760,ILSVRC2012_val_00001645.JPEG,0,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n01689811,reptile,reptile,reptile,1,Easy,1.0,alligator_lizard,alligator_lizard,alligator_lizard,alligator_lizard,0.98,1.0,0.9,0.95,['alligator_lizard'],['n01689811'],['reptile'],['reptile'],['reptile']
6395760,ILSVRC2012_val_00005495.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n02108089,carnivore,canine,dog,0,Easy,0.25,beagle,basset,Saint_Bernard,beagle,0.22,0.25,0.3,0.55,"['German_shepherd', 'boxer']","['n02106662', 'n02108089']","['carnivore', 'carnivore']","['canine', 'canine']","['dog', 'dog']"
6395760,ILSVRC2012_val_00020213.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,0,0.8333333333333334,25,kNN,n04501370,structure,structure,structure,0,Medium,0.6,switch,switch,switch,switch,0.83,0.6,0.5,0.75,['turnstile'],['n04501370'],['structure'],['structure'],['structure']
6395760,ILSVRC2012_val_00020330.JPEG,0,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n02090622,carnivore,canine,dog,1,Easy,1.0,borzoi,borzoi,borzoi,borzoi,0.99,1.0,1.0,1.0,['borzoi'],['n02090622'],['carnivore'],['canine'],['dog']
6395760,ILSVRC2012_val_00014764.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n06785654,equipment,equipment,equipment,1,Easy,0.95,crossword_puzzle,crossword_puzzle,crossword_puzzle,crossword_puzzle,0.98,0.95,1.0,0.9,"['water_bottle', 'crossword_puzzle']","['n04557648', 'n06785654']","['container', 'equipment']","['container', 'equipment']","['container', 'equipment']"
6395760,ILSVRC2012_val_00007981.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,0,0.8333333333333334,25,kNN,n03666591,device,device,device,0,Medium,0.35,cleaver,cleaver,cleaver,cleaver,0.37,0.35,0.6,0.4,['lighter'],['n03666591'],['device'],['device'],['device']
6395760,ILSVRC2012_val_00016967.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n03843555,device,device,device,1,Medium,0.45,oil_filter,oil_filter,oil_filter,oil_filter,0.84,0.45,0.55,0.65,['oil_filter'],['n03843555'],['device'],['device'],['device']
6395760,ILSVRC2012_val_00003310.JPEG,1,2,18,7,522084.0,518723,2022-05-03 03:20:02.872,9,1,25,1,0.8333333333333334,25,kNN,n04447861,furnishing,furnishing,furnishing,1,Medium,0.6,soap_dispenser,medicine_chest,medicine_chest,medicine_chest,0.54,0.6,0.55,0.65,"['washbasin', 'toilet_tissu', 'medicine_chest', 'toilet_seat']","['n04553703', 'n15075141', 'n03742115', 'n04447861']","['container', 'matter', 'furnishing', 'furnishing']","['container', 'matter', 'furnishing', 'furnishing']","['container', 'matter', 'furnishing', 'furnishing']"
6395761,ILSVRC2012_val_00030301.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,1,0.7333333333333333,22,kNN,n03982430,equipment,equipment,equipment,1,Easy,1.0,pool_table,pool_table,pool_table,pool_table,0.99,1.0,1.0,1.0,['pool_table'],['n03982430'],['equipment'],['equipment'],['equipment']
6395761,ILSVRC2012_val_00031019.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,1,0.7333333333333333,22,kNN,n07742313,natural_object,natural_object,natural_object,0,Medium,0.35,cocktail_shaker,red_wine,cocktail_shaker,red_wine,0.32,0.35,0.35,0.4,"['Granny_Smith', 'goblet']","['n07742313', 'n03443371']","['natural_object', 'container']","['natural_object', 'container']","['natural_object', 'container']"
6395761,ILSVRC2012_val_00024275.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,0,0.7333333333333333,22,kNN,n02109047,carnivore,canine,dog,0,Hard,0.8,Weimaraner,Weimaraner,Weimaraner,Weimaraner,0.71,0.8,0.65,0.9,['German_short-haired_pointer'],['n02100236'],['carnivore'],['canine'],['dog']
6395761,ILSVRC2012_val_00024065.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,0,0.7333333333333333,22,kNN,n04069434,equipment,equipment,equipment,0,Medium,0.45,Polaroid_camera,reflex_camera,Polaroid_camera,Polaroid_camera,0.3,0.45,0.5,0.45,['Polaroid_camera'],['n03976467'],['equipment'],['equipment'],['equipment']
6395761,ILSVRC2012_val_00038848.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,1,0.7333333333333333,22,kNN,n02102973,carnivore,canine,dog,1,Medium,0.35,Afghan_hound,Irish_water_spaniel,Irish_water_spaniel,Irish_water_spaniel,0.46,0.35,0.35,0.4,['Irish_water_spaniel'],['n02102973'],['carnivore'],['canine'],['dog']
6395761,ILSVRC2012_val_00044402.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,1,0.7333333333333333,22,kNN,n02134084,carnivore,bear,bear,0,Medium,0.55,ox,bison,bison,bison,0.28,0.55,0.45,0.65,['wild_boar'],['n02396427'],['ungulate'],['ungulate'],['ungulate']
6395761,ILSVRC2012_val_00013790.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,0,0.7333333333333333,22,kNN,n02526121,aquatic_vertebrate,aquatic_vertebrate,aquatic_vertebrate,0,Medium,0.5,eel,puffer,puffer,puffer,0.52,0.5,0.55,0.65,['eel'],['n02526121'],['aquatic_vertebrate'],['aquatic_vertebrate'],['aquatic_vertebrate']
6395761,ILSVRC2012_val_00029156.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,1,0.7333333333333333,22,kNN,n01775062,invertebrate,invertebrate,invertebrate,1,Easy,0.95,wolf_spider,wolf_spider,wolf_spider,wolf_spider,0.95,0.95,0.9,0.85,['wolf_spider'],['n01775062'],['invertebrate'],['invertebrate'],['invertebrate']
6395761,ILSVRC2012_val_00003356.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,1,0.7333333333333333,22,kNN,n01669191,reptile,reptile,reptile,1,Easy,0.85,box_turtle,box_turtle,box_turtle,box_turtle,0.83,0.85,0.8,0.9,['box_turtle'],['n01669191'],['reptile'],['reptile'],['reptile']
6395761,ILSVRC2012_val_00024396.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,1,0.7333333333333333,22,kNN,n01796340,bird,bird,bird,1,Easy,1.0,ptarmigan,ptarmigan,ptarmigan,ptarmigan,0.99,1.0,1.0,1.0,['ptarmigan'],['n01796340'],['bird'],['bird'],['bird']
6395761,ILSVRC2012_val_00041488.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,1,0.7333333333333333,22,kNN,n07730033,matter,matter,matter,1,Easy,0.8,cardoon,cardoon,cardoon,cardoon,0.97,0.8,0.75,0.75,['cardoon'],['n07730033'],['matter'],['matter'],['matter']
6395761,ILSVRC2012_val_00041192.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,1,0.7333333333333333,22,kNN,n02666196,device,device,device,1,Easy,0.8,abacus,abacus,abacus,abacus,0.92,0.8,0.8,0.85,['abacus'],['n02666196'],['device'],['device'],['device']
6395761,ILSVRC2012_val_00015647.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,0,0.7333333333333333,22,kNN,n03089624,structure,structure,structure,0,Medium,0.6,slot,slot,slot,slot,0.67,0.6,0.5,0.8,"['grocery_store', 'television']","['n03461385', 'n04404412']","['structure', 'system']","['structure', 'system']","['structure', 'system']"
6395761,ILSVRC2012_val_00026758.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,1,0.7333333333333333,22,kNN,n02058221,bird,bird,bird,1,Easy,1.0,albatross,albatross,albatross,albatross,0.99,1.0,1.0,1.0,['albatross'],['n02058221'],['bird'],['bird'],['bird']
6395761,ILSVRC2012_val_00039159.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,1,0.7333333333333333,22,kNN,n01773549,invertebrate,invertebrate,invertebrate,1,Easy,0.8,barn_spider,barn_spider,barn_spider,barn_spider,0.7,0.8,0.85,0.85,['barn_spider'],['n01773549'],['invertebrate'],['invertebrate'],['invertebrate']
6395761,ILSVRC2012_val_00039422.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,0,0.7333333333333333,22,kNN,n02988304,equipment,equipment,equipment,0,Medium,0.55,CD_player,tape_player,tape_player,tape_player,0.31,0.55,0.45,0.55,"['CD_player', 'radio']","['n02988304', 'n04041544']","['equipment', 'system']","['equipment', 'system']","['equipment', 'system']"
6395761,ILSVRC2012_val_00043122.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,0,0.7333333333333333,22,kNN,n02814533,container,container,container,0,Hard,0.75,beach_wagon,beach_wagon,beach_wagon,beach_wagon,0.63,0.75,0.85,0.65,"['grille', 'car_wheel']","['n03459775', 'n02974003']","['structure', 'device']","['structure', 'device']","['structure', 'device']"
6395761,ILSVRC2012_val_00029779.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,1,0.7333333333333333,22,kNN,n04525038,fabric,fabric,fabric,0,Medium,0.5,diaper,bonnet,bonnet,handkerchief,0.24,0.5,0.5,0.4,['velvet'],['n04525038'],['fabric'],['fabric'],['fabric']
6395761,ILSVRC2012_val_00045715.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,1,0.7333333333333333,22,kNN,n03271574,device,device,device,1,Easy,1.0,electric_fan,electric_fan,electric_fan,electric_fan,0.95,1.0,1.0,1.0,['electric_fan'],['n03271574'],['device'],['device'],['device']
6395761,ILSVRC2012_val_00046188.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,1,0.7333333333333333,22,kNN,n04423845,covering,covering,covering,0,Easy,0.25,rubber_eraser,Band_Aid,rubber_eraser,ballpoint,0.47,0.25,0.3,0.2,['thimble'],['n04423845'],['covering'],['covering'],['covering']
6395761,ILSVRC2012_val_00049406.JPEG,1,9,22,0,920445.1000000001,915770,2022-05-03 03:30:03.250,10,0,22,1,0.7333333333333333,22,kNN,n04404412,system,system,system,0,Hard,0.95,web_site,web_site,web_site,web_site,0.94,0.95,1.0,1.0,"['television', 'book_jacket']","['n04404412', 'n07248320']","['system', 'covering']","['system', 'covering']","['system', 'covering']"
